time	temperature	snet	vpd	ws	rainfall
2004-07-22T20:30:00Z	24.482589797934907	0	-0.3578817132575919	2.577115573290524	NA
2004-07-22T21:00:00Z	24.390525596508894	0	-0.3365410550584152	2.667435840380048	0.4912783348442824
2004-07-22T21:30:00Z	24.125763466743308	0	-0.28922160493654336	2.78986587881079	NA
2004-07-22T22:00:00Z	23.78964701660925	0	-0.23911234146913377	2.817790086287456	0.050824669769452754
2004-07-22T22:30:00Z	23.52250224632712	0	-0.2107864632731548	2.631852045951975	NA
2004-07-22T23:00:00Z	23.35068598773114	0	-0.19191336978207074	2.3251670146738896	0.1357469028019559
2004-07-22T23:30:00Z	23.26289086763245	0	-0.16637852180679555	2.069498291945609	NA
2004-07-23T00:00:00Z	23.211121861135325	0	-0.1376072406701128	1.9504990765206298	0.1749912680669763
2004-07-23T00:30:00Z	23.147855875712253	0	-0.1165002778930043	1.9265922147246721	NA
2004-07-23T01:00:00Z	23.064145200014934	0	-0.12314359310380951	1.9798574637647326	0.2215537424285478
2004-07-23T01:30:00Z	22.96023771272405	0	-0.1637267151714068	2.116825388763844	NA
2004-07-23T02:00:00Z	22.834588271456482	0	-0.18437294226434006	2.2220237348204606	0.2720567370728774
2004-07-23T02:30:00Z	22.693060857377418	0	-0.1426962719279004	2.206409574073199	NA
2004-07-23T03:00:00Z	22.572948966908825	0	-0.09085184994400651	2.118912882452841	0.30028372930243075
2004-07-23T03:30:00Z	22.509385789498253	0	-0.0861723683419732	2.016876372326165	NA
2004-07-23T04:00:00Z	22.497433771439603	0	-0.10818258211060493	1.9593476783047965	0.3076822571802626
2004-07-23T04:30:00Z	22.519778513271717	0	-0.12480130459401152	1.8754452838563294	NA
2004-07-23T05:00:00Z	22.549668975667544	0	-0.13479944355734505	1.8009483311246641	0.30856686377435105
2004-07-23T05:30:00Z	22.563449439508872	0	-0.14210516402055737	1.7906137123458472	NA
2004-07-23T06:00:00Z	22.559282106379158	0	-0.14140040044276111	1.7947124837644925	0.30896895768075494
2004-07-23T06:30:00Z	22.55659234671981	8.470154426014568	-0.13068624249254981	1.7924883237610838	NA
2004-07-23T07:00:00Z	22.638040285702914	8.470154426014568	-0.1304777329505132	1.8918442804015896	0.31001440183740514
2004-07-23T07:30:00Z	22.882918916484414	106.60416580620118	-0.16016299576069287	2.143415296017006	NA
2004-07-23T08:00:00Z	23.293817949425318	106.6041658062012	-0.21094719037267215	2.3433779594020763	0.31202487136942486
2004-07-23T08:30:00Z	23.84264335822695	279.8573245201311	-0.2716938023601524	2.3204521272300935	NA
2004-07-23T09:00:00Z	24.455269452747075	279.8573245201312	-0.3496712983171387	2.208977472307548	0.3183779550906062
2004-07-23T09:30:00Z	25.066056546346204	393.47717379030416	-0.4510353865434481	2.156733925828925	NA
2004-07-23T10:00:00Z	25.689340630239485	393.47717379030405	-0.5606805341042181	2.123920260018511	0.33446171134676217
2004-07-23T10:30:00Z	26.324513989850516	543.8865826886199	-0.6594656049109476	2.046935159250315	NA
2004-07-23T11:00:00Z	26.831218409582277	543.8865826886204	-0.7306572263466282	2.0000418124453185	0.34475531535070186
2004-07-23T11:30:00Z	27.11029360177514	539.6087269179052	-0.7666782023066039	2.0613377014204057	NA
2004-07-23T12:00:00Z	27.36712149153982	539.6087269179056	-0.8034239014818545	2.1550082980389327	0.3572202264492227
